s_id,s_sex,s_year_birth,stimulus_id,stimulus_rus,stimulus_transl,target_rus,target_eng,resp_zilo,resp_zilo_latin,tense_expected,resp_tense,stem_type,tense_match,number_match,prog_type,count,agreement
13,f,1996,11,Фокусник махнул рукой и стулья исчезли.,The illusionist weaved his hand and the chairs disappeared,исчезнуть,disappear,бот1уй,bot'uj,AOR,PF,oral,no,,,0,
13,f,1996,14,"Фокусник махнул рукой, и гвозди погнулись.",The magician waved his hand and the nails bent,гнуться,bend,бот1уй,bot'uj,AOR,PF,oral,no,,,0,
13,f,1996,16,Шахматные фигуры упали со стола. ,The chess figures fell down from the table,упасть,fall,буккуй,bukːuj,AOR,PF,oral,no,,,0,
13,f,1996,18,Наши ребята выиграли.,Our guys won,выиграть,win,вашай,waʃaj,AOR,PF,oral,no,,,0,
13,f,1996,20,"Фокусник махнул рукой, и все телевизоры сломались. ",The magician waved his hand and all TVs got broken,сломаться,break,бот1уй,bot'uj,AOR,PF,oral,no,,,0,
13,f,1996,12,Мальчики будут надо мной смеяться,Boys will laugh at me,смеяться,laugh,велълъия,weɬːija,FUT,FUT,oral,yes,,,0,
13,f,1996,24,Эти телефоны через год сломаются,These phones will break in a year,сломаться,break,рокъинния,roq'innija,FUT,FUT,nasal,yes,,,0,
13,f,1996,7,их дети сейчас летят в Москву,Their children are now flying to Moscow,лететь,fly,бурия,burija,PROG,FUT,oral,no,,,0,
13,f,1996,21,От его взгляда вилки сгибаются.,Forks bend under his gaze,гнуться,bend,т1ебий,t'ebij,PROG,PF,oral,no,,,0,
13,f,1996,23,"Что бы мы ни делали, они над нами смеются.","Whatever we do, they laugh at us",смеяться,laugh,велълъо,weɬːo,PROG,лълъо,oral,no,,,0,
13,f,1996,28,Телевизоры быстро ломаются один за другим.,Tv sets get broken one after another,сломаться,break,бокъимадо,boq'imado,PROG,PROG,nasal,yes,,mado,0,
13,f,1996,1,Родители полетели в Москву,The parents flew to Moscow,лететь,fly,бури,buri,AOR,AOR,oral,yes,,,1,0
13,f,1996,3,Мальчики бежали два часа,The boys ran for two hours,бежать,run,гьелли,helli,AOR,AOR,oral,yes,,,1,0
13,f,1996,26,Мужчины помолились.,The men prayed,молиться,pray,куболийди,kubolijdi,AOR,AOR,oral,yes,,,1,0
13,f,1996,2,"Не качай стол, шахматы упадут.","Don't move the table, the chess figures will fall down ",упасть,fall,буккуя,bukːuja,FUT,FUT,oral,yes,,,1,0
13,f,1996,6,эти мальчики точно выиграют. ,These boys will surely win,выиграть,win,вашия,waʃija,FUT,FUT,oral,yes,,,1,0
13,f,1996,8,старики будут молиться.,,молиться,pray,куболийдия,kubolijdija,FUT,FUT,oral,yes,,,1,0
13,f,1996,10,Осенью школьники полетят в Москву.,In autumn the pupils will fly to Moscow,лететь,fly,бурия,burija,FUT,FUT,oral,yes,,,1,1
13,f,1996,19,Сейчас фокусник махнёт рукой и книги исчезнут.,The magician will wave his hand and the books will disappear,исчезнуть,disappear,рот1уя,rot'uja,FUT,FUT,oral,yes,,,1,0
13,f,1996,22,"Нитки, которые ты купил, скоро порвутся",The threads you bought will get torn soon,порваться,tear,танния,tannija,FUT,FUT,oral,yes,,,1,0
13,f,1996,27,На соревновании все побегут с этого места,All participants of the competition will start running from here,бежать,run,гьеллия,hellija,FUT,FUT,oral,yes,,,1,0
13,f,1996,29,Сейчас фокусник махнёт рукой и вилки погнутся,The magician will wave his hand and the forks will bend,гнуться,bend,т1ебия,t'ebija,FUT,FUT,oral,yes,,,1,0
13,f,1996,4,У меня сегодня весь день нитки рвутся,My threads get torn the whole day,порваться,tear,таннир,tannir,PROG,PROG,oral,yes,,r,1,0
13,f,1996,13,"Смотри, чашки исчезают!","Look, the teacups are disappearing",исчезнуть,disappear,бот1ур,bot'ur,PROG,PROG,oral,yes,,r,1,0
13,f,1996,15,Эти девочки очень быстро бегут.,These girls are running very fast,бежать,run,гьеллир,hellir,PROG,PROG,oral,yes,,r,1,0
13,f,1996,17,"Не мешай, эти женщины молятся!","Don't disturb them, these women are praying",молиться,pray,куболийдирил,kubolijdiril,PROG,PROG,oral,yes,,r,1,1
13,f,1996,25,"Гляди, шахматы падают. ","Look, the chess are falling",упасть,fall,буккурадо,bukːurado,PROG,PROG,oral,yes,,rado,1,0
13,f,1996,30,Наши сейчас выигрывают.,Our guys are winning now,выиграть,win,вашарадо,waʃarado,PROG,PROG,oral,yes,,rado,1,0
14,m,1976,1,Родители полетели в Москву,The parents flew to Moscow,лететь,fly,бури воъон,buri woʔon,AOR,CVB AOR,oral,no,,,0,
14,m,1976,3,Мальчики бежали два часа,The boys ran for two hours,бежать,run,гьелли воъон,helli woʔon,AOR,CVB AOR,oral,no,,,0,
14,m,1976,5,Девочки засмеялись над шуткой.,The girls laughed about the joke,смеяться,laugh,йелълъи,jeɬːi,AOR,AOR,oral,yes,,,0,
14,m,1976,14,"Фокусник махнул рукой, и гвозди погнулись.",The magician waved his hand and the nails bent,гнуться,bend,т1ебий,t'ebij,AOR,PF,oral,no,,,0,
14,m,1976,18,Наши ребята выиграли.,Our guys won,выиграть,win,вашай,waʃaj,AOR,PF,oral,no,,,0,
14,m,1976,20,"Фокусник махнул рукой, и все телевизоры сломались. ",The magician waved his hand and all TVs got broken,сломаться,break,бот1уй,bot'uj,AOR,PF,oral,no,,,0,
14,m,1976,26,Мужчины помолились.,The men prayed,молиться,pray,кубайдир джиди,kubajdir dʒidi,AOR,AOR,oral,no,,,0,
14,m,1976,10,Осенью школьники полетят в Москву.,In autumn the pupils will fly to Moscow,лететь,fly,воъинния бурий,woʔinnija burij,FUT,AOR CVB,oral,no,,,0,
14,m,1976,12,Мальчики будут надо мной смеяться,Boys will laugh at me,смеяться,laugh,велълъия,weɬːija,FUT,FUT,oral,yes,,,0,
14,m,1976,24,Эти телефоны через год сломаются,These phones will break in a year,сломаться,break,рокъинния,roq'innija,FUT,FUT,nasal,yes,,,0,
14,m,1976,27,На соревновании все побегут с этого места,All participants of the competition will start running from here,бежать,run,гьелли воъинния,helli woʔinnija,FUT,FUT,oral,,,,0,
14,m,1976,7,их дети сейчас летят в Москву,Their children are now flying to Moscow,лететь,fly,бури воъинне,buri woʔinne,PROG,CVB HAB,oral,no,,,0,
14,m,1976,23,"Что бы мы ни делали, они над нами смеются.","Whatever we do, they laugh at us",смеяться,laugh,велълъо,weɬːo,PROG,лълъо,oral,no,,,0,
14,m,1976,28,Телевизоры быстро ломаются один за другим.,Tv sets get broken one after another,сломаться,break,бохъимадо,boqχimado,PROG,PROG,nasal,yes,,mado,0,
14,m,1976,9,Гнилые нитки порвались.,The rotten threads got torn,порваться,tear,танни,tanni,AOR,AOR,oral,yes,,,1,0
14,m,1976,11,Фокусник махнул рукой и стулья исчезли.,The illusionist weaved his hand and the chairs disappeared,исчезнуть,disappear,бот1у,bot'u,AOR,AOR,oral,yes,,,1,0
14,m,1976,16,Шахматные фигуры упали со стола. ,The chess figures fell down from the table,упасть,fall,букку,bukːu,AOR,AOR,oral,yes,,,1,0
14,m,1976,2,"Не качай стол, шахматы упадут.","Don't move the table, the chess figures will fall down ",упасть,fall,буккуя,bukːuja,FUT,FUT,oral,yes,,,1,0
14,m,1976,6,эти мальчики точно выиграют. ,These boys will surely win,выиграть,win,вашия,waʃija,FUT,FUT,oral,yes,,,1,0
14,m,1976,8,старики будут молиться.,,молиться,pray,куболийдия,kubolijdija,FUT,FUT,oral,yes,,,1,0
14,m,1976,19,Сейчас фокусник махнёт рукой и книги исчезнут.,The magician will wave his hand and the books will disappear,исчезнуть,disappear,рот1уя,rot'uja,FUT,FUT,oral,yes,,,1,0
14,m,1976,22,"Нитки, которые ты купил, скоро порвутся",The threads you bought will get torn soon,порваться,tear,танниял,tannijal,FUT,FUT,oral,yes,,,1,1
14,m,1976,29,Сейчас фокусник махнёт рукой и вилки погнутся,The magician will wave his hand and the forks will bend,гнуться,bend,т1ебия,t'ebija,FUT,FUT,oral,yes,,,1,0
14,m,1976,4,У меня сегодня весь день нитки рвутся,My threads get torn the whole day,порваться,tear,таннир,tannir,PROG,PROG,oral,yes,,r,1,0
14,m,1976,13,"Смотри, чашки исчезают!","Look, the teacups are disappearing",исчезнуть,disappear,бот1урил,bot'uril,PROG,PROG,oral,yes,,r,1,1
14,m,1976,15,Эти девочки очень быстро бегут.,These girls are running very fast,бежать,run,гьеллирил,helliril,PROG,PROG,oral,yes,,r,1,1
14,m,1976,17,"Не мешай, эти женщины молятся!","Don't disturb them, these women are praying",молиться,pray,куболийдирил,kubolijdiril,PROG,PROG,oral,yes,,r,1,1
14,m,1976,21,От его взгляда вилки сгибаются.,Forks bend under his gaze,гнуться,bend,т1ебирил,t'ebiril,PROG,PROG,oral,yes,,r,1,1
14,m,1976,25,"Гляди, шахматы падают. ","Look, the chess are falling",упасть,fall,буккурил,bukːuril,PROG,PROG,oral,yes,,r,1,1
14,m,1976,30,Наши сейчас выигрывают.,Our guys are winning now,выиграть,win,вашарил,waʃaril,PROG,PROG,oral,yes,,r,1,1
15,m,2007,1,Родители полетели в Москву,The parents flew to Moscow,лететь,fly,"руъонний, бурий","ruʔonnij, burij",AOR,PF,oral,no,,,0,
15,m,2007,3,Мальчики бежали два часа,The boys ran for two hours,бежать,run,гьелли вогъий,helli woʁij,AOR,PF PF,oral,no,,,0,
15,m,2007,5,Девочки засмеялись над шуткой.,The girls laughed about the joke,смеяться,laugh,йелълъий,jeɬːij,AOR,PF,oral,no,,,0,
15,m,2007,16,Шахматные фигуры упали со стола. ,The chess figures fell down from the table,упасть,fall,буккуй,bukːuj,AOR,PF,oral,no,,,0,
15,m,2007,18,Наши ребята выиграли.,Our guys won,выиграть,win,вашай,waʃaj,AOR,PF,oral,no,,,0,
15,m,2007,20,"Фокусник махнул рукой, и все телевизоры сломались. ",The magician waved his hand and all TVs got broken,сломаться,break,бокъинний,boq'innij,AOR,PF,nasal,no,,,0,
15,m,2007,12,Мальчики будут надо мной смеяться,Boys will laugh at me,смеяться,laugh,велълъия,weɬːija,FUT,FUT,oral,yes,,,0,
15,m,2007,24,Эти телефоны через год сломаются,These phones will break in a year,сломаться,break,роч1ия,rotʃ'ija,FUT,FUT,oral,yes,,,0,
15,m,2007,7,их дети сейчас летят в Москву,Their children are now flying to Moscow,лететь,fly,"бурий, бурий воъон","burij, burij woʔon",PROG,"PF, CVB AOR",oral,no,,,0,
15,m,2007,13,"Смотри, чашки исчезают!","Look, the teacups are disappearing",исчезнуть,disappear,бот1уй,bot'uj,PROG,PF,oral,no,,,0,
15,m,2007,21,От его взгляда вилки сгибаются.,Forks bend under his gaze,гнуться,bend,т1ебий,t'ebij,PROG,PF,oral,no,,,0,
15,m,2007,23,"Что бы мы ни делали, они над нами смеются.","Whatever we do, they laugh at us",смеяться,laugh,велълъо,weɬːo,PROG,лълъо,oral,no,,,0,
15,m,2007,28,Телевизоры быстро ломаются один за другим.,Tv sets get broken one after another,сломаться,break,боч1ор,botʃ'or,PROG,PROG,oral,yes,,r,0,
15,m,2007,9,Гнилые нитки порвались.,The rotten threads got torn,порваться,tear,танни,tanni,AOR,AOR,oral,yes,,,1,0
15,m,2007,11,Фокусник махнул рукой и стулья исчезли.,The illusionist weaved his hand and the chairs disappeared,исчезнуть,disappear,бот1у,bot'u,AOR,AOR,oral,yes,,,1,0
15,m,2007,14,"Фокусник махнул рукой, и гвозди погнулись.",The magician waved his hand and the nails bent,гнуться,bend,т1еби,t'ebi,AOR,AOR,oral,yes,,,1,0
15,m,2007,26,Мужчины помолились.,The men prayed,молиться,pray,кубайди,kubajdi,AOR,AOR,oral,yes,,,1,0
15,m,2007,2,"Не качай стол, шахматы упадут.","Don't move the table, the chess figures will fall down ",упасть,fall,буккуя,bukːuja,FUT,FUT,oral,yes,,,1,0
15,m,2007,6,эти мальчики точно выиграют. ,These boys will surely win,выиграть,win,вашия,waʃija,FUT,FUT,oral,yes,,,1,0
15,m,2007,8,старики будут молиться.,,молиться,pray,кубайдия,kubajdija,FUT,FUT,oral,yes,,,1,0
15,m,2007,10,Осенью школьники полетят в Москву.,In autumn the pupils will fly to Moscow,лететь,fly,бурия,burija,FUT,FUT,oral,yes,,,1,0
15,m,2007,19,Сейчас фокусник махнёт рукой и книги исчезнут.,The magician will wave his hand and the books will disappear,исчезнуть,disappear,рот1уя,rot'uja,FUT,FUT,oral,yes,,,1,0
15,m,2007,22,"Нитки, которые ты купил, скоро порвутся",The threads you bought will get torn soon,порваться,tear,танния,tannija,FUT,FUT,oral,yes,,,1,0
15,m,2007,27,На соревновании все побегут с этого места,All participants of the competition will start running from here,бежать,run,гьеллия,hellija,FUT,FUT,oral,yes,,,1,0
15,m,2007,29,Сейчас фокусник махнёт рукой и вилки погнутся,The magician will wave his hand and the forks will bend,гнуться,bend,т1ебия,t'ebija,FUT,FUT,oral,yes,,,1,0
15,m,2007,4,У меня сегодня весь день нитки рвутся,My threads get torn the whole day,порваться,tear,таннир,tannir,PROG,PROG,oral,yes,,r,1,0
15,m,2007,15,Эти девочки очень быстро бегут.,These girls are running very fast,бежать,run,гьеллир,hellir,PROG,PROG,oral,yes,,r,1,0
15,m,2007,17,"Не мешай, эти женщины молятся!","Don't disturb them, these women are praying",молиться,pray,кубайдир,kubajdir,PROG,PROG,oral,yes,,r,1,0
15,m,2007,25,"Гляди, шахматы падают. ","Look, the chess are falling",упасть,fall,буккур,bukːur,PROG,PROG,oral,yes,,r,1,0
15,m,2007,30,Наши сейчас выигрывают.,Our guys are winning now,выиграть,win,вашар,waʃar,PROG,PROG,oral,yes,,r,1,0
16,m,1998,3,Мальчики бежали два часа,The boys ran for two hours,бежать,run,гьеллир вогъи,hellir woʁi,AOR,?,oral,no,,,0,
16,m,1998,5,Девочки засмеялись над шуткой.,The girls laughed about the joke,смеяться,laugh,йелълъи,jeɬːi,AOR,AOR,oral,yes,,,0,
16,m,1998,20,"Фокусник махнул рукой, и все телевизоры сломались. ",The magician waved his hand and all TVs got broken,сломаться,break,боч1о,botʃ'o,AOR,AOR,oral,yes,,,0,
16,m,1998,8,старики будут молиться.,,молиться,pray,куболидир джидир,kubolidir dʒidir,FUT,PROG PROG,oral,no,,,0,
16,m,1998,12,Мальчики будут надо мной смеяться,Boys will laugh at me,смеяться,laugh,велълъий вок1уя,weɬːij wok'uja,FUT,PF FUT,oral,no,,,0,
16,m,1998,24,Эти телефоны через год сломаются,These phones will break in a year,сломаться,break,роч1иял,rotʃ'ijal,FUT,FUT,oral,yes,,,0,
16,m,1998,27,На соревновании все побегут с этого места,All participants of the competition will start running from here,бежать,run,,,FUT,,,,,,0,
16,m,1998,23,"Что бы мы ни делали, они над нами смеются.","Whatever we do, they laugh at us",смеяться,laugh,велълъол,weɬːol,PROG,лълъо,oral,no,,,0,
16,m,1998,28,Телевизоры быстро ломаются один за другим.,Tv sets get broken one after another,сломаться,break,боч1орадо,botʃ'orado,PROG,PROG,oral,yes,,rado,0,
16,m,1998,1,Родители полетели в Москву,The parents flew to Moscow,лететь,fly,бури,buri,AOR,AOR,oral,yes,,,1,0
16,m,1998,9,Гнилые нитки порвались.,The rotten threads got torn,порваться,tear,танни,tanni,AOR,AOR,oral,yes,,,1,0
16,m,1998,11,Фокусник махнул рукой и стулья исчезли.,The illusionist weaved his hand and the chairs disappeared,исчезнуть,disappear,бот1у,bot'u,AOR,AOR,oral,yes,,,1,0
16,m,1998,14,"Фокусник махнул рукой, и гвозди погнулись.",The magician waved his hand and the nails bent,гнуться,bend,т1еби,t'ebi,AOR,AOR,oral,yes,,,1,0
16,m,1998,16,Шахматные фигуры упали со стола. ,The chess figures fell down from the table,упасть,fall,букку,bukːu,AOR,AOR,oral,yes,,,1,0
16,m,1998,18,Наши ребята выиграли.,Our guys won,выиграть,win,ваша,waʃa,AOR,AOR,oral,yes,,,1,0
16,m,1998,26,Мужчины помолились.,The men prayed,молиться,pray,куболийди,kubolijdi,AOR,AOR,oral,yes,,,1,0
16,m,1998,2,"Не качай стол, шахматы упадут.","Don't move the table, the chess figures will fall down ",упасть,fall,буккуя,bukːuja,FUT,FUT,oral,yes,,,1,0
16,m,1998,6,эти мальчики точно выиграют. ,These boys will surely win,выиграть,win,вашия,waʃija,FUT,FUT,oral,yes,,,1,0
16,m,1998,10,Осенью школьники полетят в Москву.,In autumn the pupils will fly to Moscow,лететь,fly,бурия,burija,FUT,FUT,oral,yes,,,1,0
16,m,1998,19,Сейчас фокусник махнёт рукой и книги исчезнут.,The magician will wave his hand and the books will disappear,исчезнуть,disappear,рот1уял,rot'ujal,FUT,FUT,oral,yes,,,1,1
16,m,1998,22,"Нитки, которые ты купил, скоро порвутся",The threads you bought will get torn soon,порваться,tear,танниял,tannijal,FUT,FUT,oral,yes,,,1,1
16,m,1998,29,Сейчас фокусник махнёт рукой и вилки погнутся,The magician will wave his hand and the forks will bend,гнуться,bend,т1ебиял,t'ebijal,FUT,FUT,oral,yes,,,1,1
16,m,1998,4,У меня сегодня весь день нитки рвутся,My threads get torn the whole day,порваться,tear,таннирадо,tannirado,PROG,PROG,oral,yes,,rado,1,0
16,m,1998,7,их дети сейчас летят в Москву,Their children are now flying to Moscow,лететь,fly,бурир,burir,PROG,PROG,oral,yes,,r,1,0
16,m,1998,13,"Смотри, чашки исчезают!","Look, the teacups are disappearing",исчезнуть,disappear,бот1урадо,bot'urado,PROG,PROG,oral,yes,,rado,1,0
16,m,1998,15,Эти девочки очень быстро бегут.,These girls are running very fast,бежать,run,гьеллир,hellir,PROG,PROG,oral,yes,,r,1,0
16,m,1998,17,"Не мешай, эти женщины молятся!","Don't disturb them, these women are praying",молиться,pray,куболийдир,kubolijdir,PROG,PROG,oral,yes,,r,1,0
16,m,1998,21,От его взгляда вилки сгибаются.,Forks bend under his gaze,гнуться,bend,т1ебирадо,t'ebirado,PROG,PROG,oral,yes,,rado,1,0
16,m,1998,25,"Гляди, шахматы падают. ","Look, the chess are falling",упасть,fall,бук1урадо,buk'urado,PROG,PROG,oral,yes,,rado,1,0
16,m,1998,30,Наши сейчас выигрывают.,Our guys are winning now,выиграть,win,вашарадо,waʃarado,PROG,PROG,oral,yes,,rado,1,0
17,m,1996,3,Мальчики бежали два часа,The boys ran for two hours,бежать,run,гьелл… ,hell… ,AOR,?,oral,no,,,0,
17,m,1996,5,Девочки засмеялись над шуткой.,The girls laughed about the joke,смеяться,laugh,йелълъи,jeɬːi,AOR,AOR,oral,yes,,,0,
17,m,1996,20,"Фокусник махнул рукой, и все телевизоры сломались. ",The magician waved his hand and all TVs got broken,сломаться,break,боч1о,botʃ'o,AOR,AOR,oral,yes,,,0,
17,m,1996,12,Мальчики будут надо мной смеяться,Boys will laugh at me,смеяться,laugh,велълъо вок1уя,weɬːo wok'uja,FUT,лълъо FUT,oral,no,,,0,
17,m,1996,24,Эти телефоны через год сломаются,These phones will break in a year,сломаться,break,роч1ия,rotʃ'ija,FUT,FUT,oral,yes,,,0,
17,m,1996,23,"Что бы мы ни делали, они над нами смеются.","Whatever we do, they laugh at us",смеяться,laugh,велълъо,weɬːo,PROG,лълъо,oral,no,,,0,
17,m,1996,28,Телевизоры быстро ломаются один за другим.,Tv sets get broken one after another,сломаться,break,боч1урадо,botʃ'urado,PROG,PROG,oral,yes,,rado,0,
17,m,1996,1,Родители полетели в Москву,The parents flew to Moscow,лететь,fly,бури,buri,AOR,AOR,oral,yes,,,1,0
17,m,1996,9,Гнилые нитки порвались.,The rotten threads got torn,порваться,tear,танни,tanni,AOR,AOR,oral,yes,,,1,0
17,m,1996,11,Фокусник махнул рукой и стулья исчезли.,The illusionist weaved his hand and the chairs disappeared,исчезнуть,disappear,бот1у,bot'u,AOR,AOR,oral,yes,,,1,0
17,m,1996,14,"Фокусник махнул рукой, и гвозди погнулись.",The magician waved his hand and the nails bent,гнуться,bend,т1еби,t'ebi,AOR,AOR,oral,yes,,,1,0
17,m,1996,16,Шахматные фигуры упали со стола. ,The chess figures fell down from the table,упасть,fall,букку,bukːu,AOR,AOR,oral,yes,,,1,0
17,m,1996,18,Наши ребята выиграли.,Our guys won,выиграть,win,ваша,waʃa,AOR,AOR,oral,yes,,,1,0
17,m,1996,26,Мужчины помолились.,The men prayed,молиться,pray,кубалийди,kubalijdi,AOR,AOR,oral,yes,,,1,0
17,m,1996,2,"Не качай стол, шахматы упадут.","Don't move the table, the chess figures will fall down ",упасть,fall,буккуя,bukːuja,FUT,FUT,oral,yes,,,1,0
17,m,1996,6,эти мальчики точно выиграют. ,These boys will surely win,выиграть,win,вашиял,waʃijal,FUT,FUT,oral,yes,,,1,1
17,m,1996,8,старики будут молиться.,,молиться,pray,куболидия,kubolidija,FUT,FUT,oral,yes,,,1,0
17,m,1996,10,Осенью школьники полетят в Москву.,In autumn the pupils will fly to Moscow,лететь,fly,бурия,burija,FUT,FUT,oral,yes,,,1,0
17,m,1996,19,Сейчас фокусник махнёт рукой и книги исчезнут.,The magician will wave his hand and the books will disappear,исчезнуть,disappear,рот1уя,rot'uja,FUT,FUT,oral,yes,,,1,0
17,m,1996,22,"Нитки, которые ты купил, скоро порвутся",The threads you bought will get torn soon,порваться,tear,танния,tannija,FUT,FUT,oral,yes,,,1,0
17,m,1996,27,На соревновании все побегут с этого места,All participants of the competition will start running from here,бежать,run,гьеллиял,hellijal,FUT,FUT,oral,yes,,,1,1
17,m,1996,29,Сейчас фокусник махнёт рукой и вилки погнутся,The magician will wave his hand and the forks will bend,гнуться,bend,т1ебия,t'ebija,FUT,FUT,oral,yes,,,1,0
17,m,1996,4,У меня сегодня весь день нитки рвутся,My threads get torn the whole day,порваться,tear,таннир,tannir,PROG,PROG,oral,yes,,r,1,0
17,m,1996,7,их дети сейчас летят в Москву,Their children are now flying to Moscow,лететь,fly,бурир,burir,PROG,PROG,oral,yes,,r,1,0
17,m,1996,13,"Смотри, чашки исчезают!","Look, the teacups are disappearing",исчезнуть,disappear,бот1урадо,bot'urado,PROG,PROG,oral,yes,,rado,1,0
17,m,1996,15,Эти девочки очень быстро бегут.,These girls are running very fast,бежать,run,гьеллир,hellir,PROG,PROG,oral,yes,,r,1,0
17,m,1996,17,"Не мешай, эти женщины молятся!","Don't disturb them, these women are praying",молиться,pray,куболидирил,kubolidiril,PROG,PROG,oral,yes,,r,1,1
17,m,1996,21,От его взгляда вилки сгибаются.,Forks bend under his gaze,гнуться,bend,т1ебирадо,t'ebirado,PROG,PROG,oral,yes,,rado,1,0
17,m,1996,25,"Гляди, шахматы падают. ","Look, the chess are falling",упасть,fall,буккур,bukːur,PROG,PROG,oral,yes,,r,1,0
17,m,1996,30,Наши сейчас выигрывают.,Our guys are winning now,выиграть,win,вашарадо,waʃarado,PROG,PROG,oral,yes,,rado,1,0
18,f,1995,5,Девочки засмеялись над шуткой.,The girls laughed about the joke,смеяться,laugh,йелълъи,jeɬːi,AOR,AOR,oral,yes,,,0,
18,f,1995,11,Фокусник махнул рукой и стулья исчезли.,The illusionist weaved his hand and the chairs disappeared,исчезнуть,disappear,,,AOR,,,,,,0,
18,f,1995,14,"Фокусник махнул рукой, и гвозди погнулись.",The magician waved his hand and the nails bent,гнуться,bend,,,AOR,,,,,,0,
18,f,1995,16,Шахматные фигуры упали со стола. ,The chess figures fell down from the table,упасть,fall,буккуй,bukːuj,AOR,PF,oral,no,,,0,
18,f,1995,18,Наши ребята выиграли.,Our guys won,выиграть,win,вашай,waʃaj,AOR,PF,oral,no,,,0,
18,f,1995,20,"Фокусник махнул рукой, и все телевизоры сломались. ",The magician waved his hand and all TVs got broken,сломаться,break,бихъинний,biqχinnij,AOR,AOR,nasal,yes,,,0,
18,f,1995,12,Мальчики будут надо мной смеяться,Boys will laugh at me,смеяться,laugh,велълъия,weɬːija,FUT,FUT,oral,yes,,,0,
18,f,1995,19,Сейчас фокусник махнёт рукой и книги исчезнут.,The magician will wave his hand and the books will disappear,исчезнуть,disappear,,,FUT,,,,,,0,
18,f,1995,24,Эти телефоны через год сломаются,These phones will break in a year,сломаться,break,рокъинния,roq'innija,FUT,FUT,nasal,yes,,,0,
18,f,1995,27,На соревновании все побегут с этого места,All participants of the competition will start running from here,бежать,run,,,FUT,,,,,,0,
18,f,1995,4,У меня сегодня весь день нитки рвутся,My threads get torn the whole day,порваться,tear,,,PROG,,,,,,0,
18,f,1995,7,их дети сейчас летят в Москву,Their children are now flying to Moscow,лететь,fly,бурия,burija,PROG,FUT,oral,no,,,0,
18,f,1995,13,"Смотри, чашки исчезают!","Look, the teacups are disappearing",исчезнуть,disappear,,,PROG,,,,,,0,
18,f,1995,23,"Что бы мы ни делали, они над нами смеются.","Whatever we do, they laugh at us",смеяться,laugh,велълъо,weɬːo,PROG,лълъо,oral,no,,,0,
18,f,1995,28,Телевизоры быстро ломаются один за другим.,Tv sets get broken one after another,сломаться,break,бокъимадо,boq'imado,PROG,PROG,nasal,yes,,mado,0,
18,f,1995,30,Наши сейчас выигрывают.,Our guys are winning now,выиграть,win,вашия,waʃija,PROG,FUT,oral,no,,,0,
18,f,1995,1,Родители полетели в Москву,The parents flew to Moscow,лететь,fly,бури,buri,AOR,AOR,oral,yes,,,1,0
18,f,1995,3,Мальчики бежали два часа,The boys ran for two hours,бежать,run,гьелли,helli,AOR,AOR,oral,yes,,,1,0
18,f,1995,9,Гнилые нитки порвались.,The rotten threads got torn,порваться,tear,танни,tanni,AOR,AOR,oral,yes,,,1,0
18,f,1995,26,Мужчины помолились.,The men prayed,молиться,pray,куболийди,kubolijdi,AOR,AOR,oral,yes,,,1,0
18,f,1995,2,"Не качай стол, шахматы упадут.","Don't move the table, the chess figures will fall down ",упасть,fall,буккуя,bukːuja,FUT,FUT,oral,yes,,,1,0
18,f,1995,6,эти мальчики точно выиграют. ,These boys will surely win,выиграть,win,вашия,waʃija,FUT,FUT,oral,yes,,,1,0
18,f,1995,8,старики будут молиться.,,молиться,pray,куболийдия,kubolijdija,FUT,FUT,oral,yes,,,1,0
18,f,1995,10,Осенью школьники полетят в Москву.,In autumn the pupils will fly to Moscow,лететь,fly,бурия,burija,FUT,FUT,oral,yes,,,1,0
18,f,1995,22,"Нитки, которые ты купил, скоро порвутся",The threads you bought will get torn soon,порваться,tear,танния,tannija,FUT,FUT,oral,yes,,,1,0
18,f,1995,29,Сейчас фокусник махнёт рукой и вилки погнутся,The magician will wave his hand and the forks will bend,гнуться,bend,т1ебиял,t'ebijal,FUT,FUT,oral,yes,,,1,1
18,f,1995,15,Эти девочки очень быстро бегут.,These girls are running very fast,бежать,run,гьеллир,hellir,PROG,PROG,oral,yes,,r,1,0
18,f,1995,17,"Не мешай, эти женщины молятся!","Don't disturb them, these women are praying",молиться,pray,куболийдир,kubolijdir,PROG,PROG,oral,yes,,r,1,0
18,f,1995,21,От его взгляда вилки сгибаются.,Forks bend under his gaze,гнуться,bend,т1ебирадо,t'ebirado,PROG,PROG,oral,yes,,rado,1,0
18,f,1995,25,"Гляди, шахматы падают. ","Look, the chess are falling",упасть,fall,буккурил гъоди,bukːuril ʁodi,PROG,PROG,oral,yes,,r,1,1
19,m,1965,5,Девочки засмеялись над шуткой.,The girls laughed about the joke,смеяться,laugh,йелълъи,jeɬːi,AOR,AOR,oral,yes,,,0,
19,m,1965,20,"Фокусник махнул рукой, и все телевизоры сломались. ",The magician waved his hand and all TVs got broken,сломаться,break,"боч1о, богъи","botʃ'o, boʁi",AOR,AOR,oral,yes,,,0,
19,m,1965,12,Мальчики будут надо мной смеяться,Boys will laugh at me,смеяться,laugh,велълъия,weɬːija,FUT,FUT,oral,yes,,,0,
19,m,1965,24,Эти телефоны через год сломаются,These phones will break in a year,сломаться,break,рич1ия,ritʃ'ija,FUT,FUT,oral,yes,no,,0,
19,m,1965,17,"Не мешай, эти женщины молятся!","Don't disturb them, these women are praying",молиться,pray,кубайдери,kubajderi,PROG,,oral,no,,,0,
